Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,55.680000,56.250000,54.970001,55.540001,51.439522,1323200
2015-01-05,55.400002,55.450001,54.500000,54.529999,50.504086,1445200
2015-01-06,54.730000,54.799999,53.209999,53.250000,49.318588,1707500
2015-01-07,53.490002,54.130001,53.029999,53.810001,49.837246,1723000
2015-01-08,54.389999,55.180000,54.080002,54.759998,50.717110,1874900
2015-01-09,54.990002,55.040001,54.119999,54.720001,50.680065,1720300
2015-01-12,54.619999,54.750000,53.860001,54.169998,50.170666,1250500
2015-01-13,54.689999,55.520000,53.270000,53.549999,49.596439,2330600
2015-01-14,53.419998,54.459999,52.930000,53.509998,49.559391,2523800
2015-01-15,53.700001,54.200001,52.669998,52.730000,48.836983,1990300
2015-01-16,52.459999,53.759998,52.209999,53.689999,49.726109,1998000
2015-01-20,54.189999,54.689999,53.669998,54.389999,50.374424,1786400
2015-01-21,54.240002,54.869999,53.820000,54.580002,50.550396,1585100
2015-01-22,54.709999,54.759998,53.220001,54.750000,50.707836,2555700
2015-01-23,54.860001,54.959999,54.259998,54.509998,50.485561,1935300
2015-01-26,54.650002,54.930000,54.020000,54.660000,50.624493,1338900
2015-01-27,53.919998,54.110001,53.110001,53.369999,49.429729,1963300
2015-01-28,53.869999,54.320000,52.830002,52.930000,49.022213,1687800
2015-01-29,52.990002,53.610001,52.430000,53.230000,49.300072,1568500
2015-01-30,52.820000,53.360001,52.049999,52.110001,48.262753,1928800
2015-02-02,52.099998,52.470001,51.290001,52.299999,48.438728,2536000
2015-02-03,52.590000,54.040001,52.570000,53.970001,49.985435,2209600
2015-02-04,53.639999,54.150002,53.450001,53.779999,49.809460,1466500
2015-02-05,53.799999,55.009998,53.500000,54.950001,50.893089,2207600
2015-02-06,54.869999,55.889999,54.810001,55.009998,50.948647,1907300
2015-02-09,54.709999,55.110001,54.400002,54.560001,50.531883,1436600
2015-02-10,54.750000,55.599998,54.389999,55.540001,51.439522,1253500
2015-02-11,55.529999,56.000000,55.240002,55.619999,51.513611,909100
2015-02-12,56.360001,56.730000,55.959999,56.720001,52.532402,1687400
2015-02-13,56.840000,57.240002,56.500000,57.049999,52.838036,1404300
2015-02-17,56.500000,58.860001,56.410000,58.810001,54.468098,5685100
2015-02-18,58.400002,58.730000,57.099998,58.380001,54.069843,4091800
2015-02-19,58.410000,58.669998,58.169998,58.650002,54.319912,1837900
2015-02-20,58.619999,59.139999,58.180000,59.130001,54.764473,1420200
2015-02-23,58.950001,58.990002,58.389999,58.980000,54.625546,1029500
2015-02-24,58.900002,59.650002,57.820000,59.610001,55.209030,1863100
2015-02-25,59.310001,59.389999,58.799999,58.990002,55.003902,1344400
2015-02-26,59.060001,59.220001,58.590000,58.880001,54.901333,1671600
