Date,Open,High,Low,Close,Adj Close,Volume
2017-11-29,44.849998,45.090000,43.770000,43.950001,43.950001,27036900
2017-11-30,44.360001,45.200001,44.330002,44.840000,44.840000,34145300
2017-12-01,44.730000,44.840000,43.529999,44.680000,44.680000,26656300
2017-12-04,45.020000,45.299999,44.330002,44.490002,44.490002,28000800
2017-12-05,44.599998,44.900002,43.230000,43.439999,43.439999,30626900
2017-12-06,43.139999,43.720001,42.669998,43.450001,43.450001,27710800
2017-12-07,43.459999,43.599998,42.779999,43.080002,43.080002,32708400
2017-12-08,43.349998,43.580002,43.110001,43.349998,43.349998,23154700
2017-12-11,43.279999,43.779999,43.250000,43.660000,43.660000,20425900
2017-12-12,43.470001,43.619999,43.080002,43.330002,43.330002,16557400
2017-12-13,43.650002,43.660000,43.240002,43.340000,43.340000,21399500
2017-12-14,43.430000,43.570000,43.020000,43.259998,43.259998,19644900
2017-12-15,43.400002,44.840000,43.070000,44.560001,44.560001,47477000
2017-12-18,45.150002,46.349998,45.040001,46.259998,46.259998,50369300
2017-12-19,46.299999,47.259998,45.889999,47.040001,47.040001,41421100
2017-12-20,47.470001,47.639999,46.660000,47.560001,47.560001,40935000
2017-12-21,47.540001,47.590000,46.560001,46.759998,46.759998,42963500
2017-12-22,46.330002,47.020000,46.020000,46.700001,46.700001,33913500
2017-12-26,46.279999,46.470001,45.950001,46.080002,46.080002,15533300
2017-12-27,46.110001,46.360001,46.000000,46.110001,46.110001,13359700
2017-12-28,46.360001,46.360001,45.950001,46.220001,46.220001,9338200
2017-12-29,46.209999,46.410000,46.090000,46.259998,46.259998,4688008
