Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,59.900002,60.430000,58.509998,59.240002,59.240002,2796400
2015-01-05,58.599998,59.240002,57.840000,58.169998,58.169998,3688200
2015-01-06,58.180000,58.549999,56.549999,57.200001,57.200001,3174900
2015-01-07,57.790001,57.950001,56.599998,56.930000,56.930000,4284300
2015-01-08,57.330002,58.779999,57.169998,58.590000,58.590000,3756600
2015-01-09,59.160000,59.500000,57.770000,58.160000,58.160000,6869500
2015-01-12,58.450001,58.599998,57.520000,57.730000,57.730000,2716900
2015-01-13,58.389999,59.540001,57.299999,57.970001,57.970001,3503900
2015-01-14,57.410000,57.779999,56.380001,57.250000,57.250000,3098400
2015-01-15,57.150002,57.540001,55.029999,55.110001,55.110001,4821000
2015-01-16,54.959999,56.720001,54.950001,56.639999,56.639999,3236700
2015-01-20,56.700001,57.560001,55.810001,57.290001,57.290001,6510800
2015-01-21,56.990002,58.549999,56.840000,57.709999,57.709999,3544900
2015-01-22,57.910000,58.459999,57.169998,58.000000,58.000000,5481500
2015-01-23,58.000000,59.049999,57.779999,58.619999,58.619999,3874000
2015-01-26,58.529999,59.980000,58.400002,59.779999,59.779999,4753200
2015-01-27,58.900002,58.900002,57.240002,57.790001,57.790001,4150700
2015-01-28,58.430000,58.500000,56.349998,56.349998,56.349998,4683400
2015-01-29,56.799999,58.259998,55.849998,58.099998,58.099998,4424500
2015-01-30,57.500000,58.139999,56.369999,56.450001,56.450001,3817400
2015-02-02,56.880001,57.330002,55.450001,57.279999,57.279999,3495200
2015-02-03,57.660000,58.660000,57.230000,58.610001,58.610001,3469900
2015-02-04,58.439999,59.470001,58.209999,58.990002,58.990002,3013100
2015-02-05,58.950001,59.480000,58.759998,59.259998,59.259998,2513000
2015-02-06,59.259998,59.700001,58.650002,59.169998,59.169998,2694000
2015-02-09,58.849998,58.980000,57.820000,57.980000,57.980000,2879000
2015-02-10,58.500000,59.169998,58.220001,58.790001,58.790001,3093700
2015-02-11,58.820000,59.099998,58.610001,58.799999,58.799999,3413700
2015-02-12,59.290001,61.340000,59.220001,61.259998,61.259998,5284800
2015-02-13,61.250000,63.220001,61.099998,62.849998,62.849998,5107000
2015-02-17,62.580002,62.610001,61.830002,62.070000,62.070000,3447200
2015-02-18,62.400002,63.000000,62.290001,63.000000,63.000000,2524000
2015-02-19,62.590000,63.029999,62.009998,62.810001,62.810001,2320900
2015-02-20,62.779999,63.750000,62.509998,63.740002,63.740002,3473800
2015-02-23,63.139999,63.439999,62.369999,62.580002,62.580002,4671400
2015-02-24,62.580002,62.590000,61.549999,61.930000,61.930000,5473000
2015-02-25,61.930000,63.049999,61.889999,62.869999,62.869999,7634000
2015-02-26,70.019997,71.000000,69.000000,70.239998,70.239998,20370800
2015-02-27,69.849998,70.410004,69.010002,69.379997,69.379997,8289500
2015-03-02,67.379997,68.800003,66.669998,68.459999,68.459999,8124800
2015-03-03,68.059998,68.379997,66.709999,66.949997,66.949997,4945600
2015-03-04,66.379997,66.400002,64.720001,64.879997,64.879997,9117400
2015-03-05,65.120003,66.059998,64.760002,65.589996,65.589996,3925200
2015-03-06,65.180000,65.940002,64.279999,64.559998,64.559998,3861800
2015-03-09,64.750000,65.669998,64.320000,65.480003,65.480003,4567800
2015-03-10,64.779999,64.959999,63.759998,63.759998,63.759998,3932800
2015-03-11,64.000000,64.500000,63.650002,63.680000,63.680000,3374100
2015-03-12,63.660000,65.349998,63.660000,64.949997,64.949997,3809500
2015-03-13,64.809998,65.419998,63.900002,64.599998,64.599998,3248000
2015-03-16,64.949997,66.470001,64.910004,66.430000,66.430000,4538900
2015-03-17,65.959999,67.559998,65.879997,67.550003,67.550003,5592000
2015-03-18,67.040001,68.940002,66.750000,68.550003,68.550003,5569700
2015-03-19,68.300003,68.949997,68.099998,68.879997,68.879997,3883100
2015-03-20,69.190002,69.889999,67.290001,67.690002,67.690002,8649500
2015-03-23,67.699997,68.260002,67.379997,67.660004,67.660004,3651200
2015-03-24,67.680000,67.830002,67.260002,67.370003,67.370003,3216100
2015-03-25,67.300003,67.339996,65.529999,65.779999,65.779999,4030100
2015-03-26,65.720001,66.459999,64.809998,65.989998,65.989998,2971600
2015-03-27,65.779999,66.680000,65.559998,66.550003,66.550003,2088400
2015-03-30,67.400002,67.559998,66.239998,66.849998,66.849998,2741200
2015-03-31,66.510002,67.959999,66.459999,66.809998,66.809998,4031700
2015-04-01,66.510002,66.550003,65.419998,66.080002,66.080002,3708100
2015-04-02,66.250000,66.900002,65.750000,66.680000,66.680000,2021600
2015-04-06,66.239998,68.059998,66.000000,67.940002,67.940002,6375400
2015-04-07,68.239998,69.750000,67.989998,68.199997,68.199997,3817100
2015-04-08,68.260002,68.919998,67.809998,68.209999,68.209999,2566700
2015-04-09,68.320000,68.349998,66.820000,67.739998,67.739998,2577500
2015-04-10,67.599998,67.989998,66.940002,67.639999,67.639999,1953000
2015-04-13,67.760002,68.320000,67.000000,67.080002,67.080002,2131000
2015-04-14,67.120003,67.410004,66.300003,66.910004,66.910004,1901800
2015-04-15,67.269997,67.510002,66.980003,67.209999,67.209999,2140200
2015-04-16,66.669998,68.209999,66.650002,67.910004,67.910004,2269300
2015-04-17,67.160004,67.160004,65.440002,65.809998,65.809998,3794200
2015-04-20,66.190002,67.050003,66.190002,66.900002,66.900002,1938300
2015-04-21,67.389999,67.940002,67.110001,67.379997,67.379997,2223700
2015-04-22,67.379997,68.120003,67.019997,67.709999,67.709999,2051400
2015-04-23,67.360001,69.080002,67.260002,68.470001,68.470001,3518400
2015-04-24,68.599998,68.709999,67.379997,67.830002,67.830002,1910900
2015-04-27,68.459999,68.940002,67.699997,67.839996,67.839996,2643200
2015-04-28,67.970001,68.339996,66.570000,66.889999,66.889999,2832800
2015-04-29,66.309998,78.459999,65.889999,74.650002,74.650002,28245800
2015-04-30,72.190002,74.000000,71.000000,72.820000,72.820000,17492100
2015-05-01,73.370003,74.500000,72.000000,73.360001,73.360001,9210800
2015-05-04,72.269997,72.370003,71.010002,71.599998,71.599998,5058500
2015-05-05,71.500000,76.180000,71.000000,72.750000,72.750000,20008500
2015-05-06,73.650002,75.529999,72.800003,73.790001,73.790001,11122100
2015-05-07,74.080002,74.769997,73.400002,74.519997,74.519997,4377700
2015-05-08,72.000000,73.500000,71.760002,72.400002,72.400002,6156400
2015-05-11,71.480003,72.279999,71.199997,71.199997,71.199997,4048500
2015-05-12,70.699997,72.150002,70.040001,71.769997,71.769997,3575500
2015-05-13,72.389999,72.529999,71.019997,71.790001,71.790001,4209700
2015-05-14,72.500000,73.080002,71.800003,72.879997,72.879997,3199500
2015-05-15,73.220001,73.309998,72.250000,72.400002,72.400002,3649300
2015-05-18,72.550003,73.199997,71.669998,72.800003,72.800003,2846000
