Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,52.889999,53.770000,52.000000,52.669998,52.331188,2370900
2015-01-05,53.970001,53.970001,52.070000,52.340000,52.003315,3017300
2015-01-06,52.110001,52.320000,50.709999,50.980000,50.652065,4183800
2015-01-07,51.209999,52.680000,51.209999,52.650002,52.311321,4411400
2015-01-08,52.840000,54.110001,52.599998,53.880001,53.533409,5570200
2015-01-09,54.549999,54.650002,53.540001,54.119999,53.771862,4164500
2015-01-12,54.029999,54.799999,53.810001,54.150002,53.801674,6146300
2015-01-13,54.790001,55.680000,53.700001,54.150002,53.801674,3629300
2015-01-14,53.830002,54.410000,53.139999,54.410000,54.059998,4155300
2015-01-15,54.360001,54.669998,53.430000,53.840000,53.493668,4758300
2015-01-16,53.930000,55.119999,53.630001,55.040001,54.685947,4376800
2015-01-20,55.230000,55.740002,54.700001,55.599998,55.242344,4715300
2015-01-21,55.549999,55.750000,54.860001,55.279999,54.924400,4586100
2015-01-22,55.349998,56.200001,55.049999,56.180000,55.818611,4849800
2015-01-23,56.049999,56.619999,55.830002,56.060001,55.699387,3494700
2015-01-26,56.169998,56.250000,55.669998,56.099998,55.739124,4145400
2015-01-27,55.700001,55.910000,54.849998,55.259998,54.904526,3269200
2015-01-28,55.389999,55.720001,54.299999,54.430000,54.079868,4798700
2015-01-29,54.389999,55.500000,54.020000,55.480000,55.123116,3545400
2015-01-30,55.009998,55.310001,54.040001,54.130001,53.781799,3756400
2015-02-02,54.410000,54.419998,53.330002,54.310001,53.960644,4581400
2015-02-03,54.720001,55.220001,54.070000,55.099998,54.745560,5443700
2015-02-04,57.000000,59.639999,57.000000,57.880001,57.507679,11625800
2015-02-05,57.910000,58.209999,56.529999,57.639999,57.269218,5591400
2015-02-06,57.639999,57.939999,56.900002,57.439999,57.070503,4100200
2015-02-09,57.189999,57.900002,56.900002,57.450001,57.080444,4540400
2015-02-10,57.750000,58.500000,57.730000,58.400002,58.024334,4742400
2015-02-11,58.500000,59.090000,58.430000,58.889999,58.511177,3619200
2015-02-12,59.060001,60.299999,59.020000,60.279999,59.892235,3859700
2015-02-13,60.450001,60.500000,59.610001,60.230000,59.842556,4577900
2015-02-17,60.389999,60.540001,59.689999,60.189999,59.802818,2900900
2015-02-18,60.009998,61.119999,59.919998,61.090000,60.697029,3522100
2015-02-19,61.090000,62.009998,60.860001,62.000000,61.601173,3695000
2015-02-20,62.070000,63.080002,61.380001,63.049999,62.644421,5817800
2015-02-23,63.000000,63.020000,61.820000,62.430000,62.028408,4550200
2015-02-24,62.119999,62.560001,61.810001,62.450001,62.048283,2062300
2015-02-25,62.340000,62.680000,61.990002,62.650002,62.246998,2299900
2015-02-26,62.669998,63.099998,62.259998,62.790001,62.386097,2847400
2015-02-27,62.910000,63.150002,62.400002,62.490002,62.088028,3565800
2015-03-02,62.560001,63.189999,62.459999,62.919998,62.515251,2393500
