Date,Open,High,Low,Close,Adj Close,Volume
2017-11-29,48.849998,48.860001,48.200001,48.520000,48.520000,14377600
2017-11-30,48.889999,49.330002,48.889999,49.060001,49.060001,24701100
2017-12-01,49.049999,50.000000,48.900002,49.610001,49.610001,15899500
2017-12-04,49.820000,49.820000,48.360001,48.400002,48.400002,13473900
2017-12-05,48.439999,48.650002,47.970001,47.990002,47.990002,17858900
2017-12-06,48.259998,48.590000,47.630001,48.419998,48.419998,12974500
2017-12-07,48.619999,48.810001,48.299999,48.520000,48.520000,13482800
2017-12-08,48.900002,49.689999,48.700001,49.599998,49.599998,14732300
2017-12-11,49.610001,50.500000,49.560001,50.470001,50.470001,15852800
2017-12-12,50.000000,50.709999,49.950001,50.389999,50.389999,17464000
2017-12-13,50.330002,50.509998,50.009998,50.049999,50.049999,17196900
2017-12-14,50.139999,50.400002,49.939999,50.189999,50.189999,22259300
2017-12-15,48.480000,48.480000,47.000000,48.299999,48.299999,75176000
2017-12-18,48.430000,48.849998,47.680000,47.709999,47.709999,25156800
2017-12-19,47.959999,48.349998,47.740002,47.820000,47.820000,28664300
2017-12-20,47.880001,48.049999,47.790001,47.900002,47.900002,11432200
2017-12-21,48.110001,48.110001,47.230000,47.279999,47.279999,18396800
2017-12-22,47.169998,47.400002,47.099998,47.360001,47.360001,11197300
2017-12-26,47.369999,47.580002,47.250000,47.430000,47.430000,7650200
2017-12-27,47.250000,47.470001,47.150002,47.380001,47.380001,8132200
2017-12-28,47.299999,47.549999,47.299999,47.520000,47.520000,7755200
2017-12-29,47.529999,47.880001,47.410000,47.529999,47.529999,3481602
