Date,Open,High,Low,Close,Adj Close,Volume
2017-11-29,18.450001,18.540001,18.309999,18.480000,18.480000,55159500
2017-11-30,18.559999,18.590000,18.180000,18.290001,18.290001,68055400
2017-12-01,18.280001,18.280001,17.860001,17.879999,17.879999,82027600
2017-12-04,18.000000,18.059999,17.879999,17.950001,17.950001,68347900
2017-12-05,17.780001,18.010000,17.670000,17.760000,17.760000,65814900
2017-12-06,17.610001,17.840000,17.600000,17.660000,17.660000,43913600
2017-12-07,17.809999,18.059999,17.629999,17.709999,17.709999,55584700
2017-12-08,17.719999,17.820000,17.660000,17.709999,17.709999,54443500
2017-12-11,17.610001,17.790001,17.530001,17.650000,17.650000,58171200
2017-12-12,17.950001,18.040001,17.650000,17.910000,17.910000,66832400
2017-12-13,17.920000,17.990000,17.760000,17.760000,17.760000,42104500
2017-12-14,17.770000,17.820000,17.639999,17.639999,17.639999,48545800
2017-12-15,17.780001,17.830000,17.660000,17.820000,17.820000,88381900
2017-12-18,17.870001,18.049999,17.750000,17.760000,17.760000,53913400
2017-12-19,17.770000,17.799999,17.549999,17.590000,17.590000,65496100
2017-12-20,17.629999,17.650000,17.360001,17.450001,17.450001,75365000
2017-12-21,17.459999,17.690001,17.440001,17.469999,17.469999,67877700
2017-12-22,17.510000,17.559999,17.400000,17.500000,17.500000,46370400
2017-12-26,17.450001,17.660000,17.400000,17.430000,17.430000,55337900
2017-12-27,17.459999,17.629999,17.309999,17.379999,17.379999,60126700
2017-12-28,17.350000,17.400000,17.250000,17.360001,17.360001,60756300
2017-12-29,17.270000,17.490000,17.270000,17.420000,17.420000,39486576
