Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,89.669998,90.089996,88.430000,88.839996,82.646973,2021300
2015-01-05,88.040001,88.320000,87.180000,87.339996,81.251541,3000000
2015-01-06,87.500000,87.769997,86.010002,86.709999,80.665466,2867000
2015-01-07,87.160004,88.750000,87.160004,88.529999,82.358597,2865500
2015-01-08,89.000000,90.150002,88.839996,89.879997,83.614479,2802900
2015-01-09,89.949997,90.150002,89.379997,89.779999,83.521446,2399900
2015-01-12,89.110001,90.019997,88.910004,89.510002,83.270271,2417400
2015-01-13,89.769997,91.339996,89.150002,89.830002,83.567955,4007000
2015-01-14,89.540001,89.540001,88.000000,88.779999,82.591164,2377900
2015-01-15,89.010002,89.099998,87.669998,88.169998,82.023674,1821000
2015-01-16,87.750000,89.010002,87.550003,88.889999,82.693497,2657400
2015-01-20,88.889999,89.419998,87.919998,88.620003,82.442314,2333600
2015-01-21,88.349998,88.629997,87.730003,88.339996,82.181839,2040800
2015-01-22,88.720001,89.559998,87.949997,89.500000,83.260971,2656900
2015-01-23,89.510002,89.919998,89.139999,89.220001,83.000488,1939100
2015-01-26,89.040001,89.199997,88.239998,89.080002,82.870255,1997200
2015-01-27,87.949997,88.320000,86.000000,86.160004,80.153801,3689000
2015-01-28,86.930000,87.120003,84.330002,84.360001,78.479279,3469100
2015-01-29,84.949997,85.699997,83.940002,85.639999,79.670052,3590600
2015-01-30,85.120003,85.440002,83.860001,84.029999,78.172272,3837500
2015-02-02,84.419998,85.849998,83.470001,85.830002,79.846802,3088500
2015-02-03,86.250000,87.959999,85.970001,87.919998,81.791115,3497400
2015-02-04,89.180000,89.180000,87.169998,87.339996,81.251541,2764100
2015-02-05,88.110001,88.540001,87.339996,88.470001,82.302765,2102000
2015-02-06,88.599998,89.099998,87.839996,88.150002,82.005081,2365300
2015-02-09,87.510002,88.230003,87.099998,87.360001,81.270157,2670500
2015-02-10,87.739998,87.910004,86.680000,87.519997,81.418991,2573800
2015-02-11,87.519997,88.169998,87.250000,87.959999,81.828323,1829800
2015-02-12,88.059998,89.220001,87.980003,89.089996,82.879547,1931300
2015-02-13,89.089996,89.800003,89.080002,89.790001,83.530754,1774400
2015-02-17,89.629997,89.790001,88.830002,89.300003,83.074921,1915900
2015-02-18,89.000000,89.519997,88.860001,89.430000,83.195839,1508900
2015-02-19,89.529999,90.379997,89.370003,90.269997,83.977287,1751700
2015-02-20,90.019997,90.980003,89.309998,90.489998,84.181953,2950600
2015-02-23,90.599998,90.790001,90.129997,90.570000,84.256378,1579000
2015-02-24,90.169998,91.000000,89.889999,90.849998,84.516861,1592000
2015-02-25,90.639999,91.440002,90.330002,90.599998,84.284294,1732900
2015-02-26,90.820000,91.230003,90.000000,90.300003,84.005211,2156800
2015-02-27,90.050003,90.760002,89.860001,90.029999,83.754028,1686100
2015-03-02,90.029999,91.239998,89.730003,91.180000,84.823860,1975000
2015-03-03,91.180000,91.269997,90.550003,90.839996,84.507553,2888300
2015-03-04,90.830002,91.199997,90.059998,90.910004,84.572678,2724600
2015-03-05,91.309998,92.180000,91.180000,92.050003,85.633217,3019600
2015-03-06,91.620003,91.949997,90.489998,90.669998,84.349403,3735000
2015-03-09,90.730003,90.959999,90.139999,90.790001,84.461044,1464200
2015-03-10,89.959999,90.209999,88.050003,88.059998,81.921349,3230200
2015-03-11,88.290001,88.900002,86.760002,86.860001,80.805008,4320400
2015-03-12,87.029999,88.300003,86.860001,88.199997,82.051598,2164100
2015-03-13,88.180000,88.209999,86.400002,87.870003,81.744598,3617200
2015-03-16,88.320000,89.099998,88.139999,88.910004,82.712097,2246000
2015-03-17,88.349998,88.879997,88.209999,88.839996,82.646973,2210900
2015-03-18,88.800003,91.349998,88.370003,90.930000,84.591286,2664900
2015-03-19,90.889999,91.339996,89.989998,90.190002,83.902878,2658500
2015-03-20,90.889999,91.650002,90.510002,91.480003,85.102951,3558200
2015-03-23,91.379997,91.779999,91.209999,91.540001,85.158760,1914700
2015-03-24,91.489998,91.489998,89.279999,89.410004,83.177261,2948600
2015-03-25,89.410004,89.949997,88.180000,88.209999,82.060890,3607100
2015-03-26,91.510002,94.980003,90.940002,94.169998,87.605415,7157000
2015-03-27,93.919998,94.139999,92.650002,93.940002,87.391457,4347000
2015-03-30,94.150002,94.839996,93.940002,94.419998,87.837990,3333100
2015-03-31,94.010002,94.489998,93.550003,93.690002,87.158897,2708600
2015-04-01,93.559998,93.930000,92.680000,93.559998,87.037941,2736100
2015-04-02,93.699997,94.419998,93.099998,94.180000,88.580444,2145700
2015-04-06,93.459999,96.000000,93.129997,95.690002,90.000671,2563700
2015-04-07,95.639999,96.779999,95.139999,96.389999,90.659042,4232700
2015-04-08,95.459999,96.160004,94.660004,95.120003,90.421402,2651600
2015-04-09,95.400002,95.660004,94.680000,95.470001,90.754105,1952200
2015-04-10,95.449997,95.470001,94.529999,94.690002,90.012642,2158000
2015-04-13,94.339996,94.879997,93.440002,93.489998,88.871910,2443900
2015-04-14,93.570000,94.220001,93.220001,93.809998,89.176102,2085600
2015-04-15,94.269997,94.500000,94.010002,94.160004,89.508812,2093900
2015-04-16,93.910004,94.220001,93.669998,94.059998,89.413757,1934800
2015-04-17,93.290001,93.410004,92.160004,92.389999,87.826248,2647800
2015-04-20,92.989998,93.559998,92.620003,93.269997,88.662773,3292900
2015-04-21,93.910004,94.000000,92.870003,93.000000,88.406120,1949800
2015-04-22,93.339996,93.629997,92.760002,93.379997,88.767334,1896200
2015-04-23,93.379997,94.269997,92.849998,93.839996,89.204613,2165500
2015-04-24,93.290001,93.820000,92.639999,93.400002,88.786354,2249800
2015-04-27,94.029999,94.400002,93.529999,93.760002,89.128578,2155500
2015-04-28,93.599998,94.489998,92.739998,94.419998,89.755966,1976300
2015-04-29,94.250000,94.410004,92.910004,93.650002,89.024010,1701900
2015-04-30,93.230003,93.860001,92.129997,92.650002,88.073402,1804800
2015-05-01,93.320000,93.669998,92.699997,93.360001,88.748337,1851300
2015-05-04,93.839996,94.959999,93.760002,94.440002,89.774986,1990600
2015-05-05,94.440002,94.739998,93.440002,93.650002,89.024010,1769000
2015-05-06,93.660004,93.970001,92.589996,93.000000,88.406120,2386600
2015-05-07,92.930000,94.830002,92.739998,94.489998,89.822517,2466600
2015-05-08,95.570000,96.290001,94.989998,95.889999,91.153351,2411700
2015-05-11,95.500000,96.440002,95.410004,96.010002,91.267441,2837700
2015-05-12,95.309998,95.620003,94.449997,95.419998,90.706581,2065100
2015-05-13,95.599998,96.099998,95.080002,95.680000,90.953735,1784400
2015-05-14,96.139999,97.000000,96.059998,96.980003,92.189514,1504600
2015-05-15,96.830002,97.239998,96.459999,97.019997,92.227547,2578500
2015-05-18,96.610001,97.739998,96.610001,97.459999,92.645813,2110900
2015-05-19,97.709999,97.949997,96.919998,97.180000,92.379646,1672000
2015-05-20,97.330002,97.779999,96.690002,97.050003,92.256065,1441100
2015-05-21,96.779999,97.050003,96.290001,96.830002,92.046928,1677800
2015-05-22,96.500000,96.690002,95.919998,96.389999,91.628654,2083000
2015-05-26,96.870003,97.169998,95.739998,96.089996,91.343468,2397400
2015-05-27,96.309998,96.949997,95.940002,96.769997,91.989883,1513600
2015-05-28,96.699997,97.019997,96.080002,96.910004,92.122986,1202700
2015-05-29,96.779999,96.970001,95.800003,96.040001,91.295952,1712600
2015-06-01,96.180000,96.599998,95.610001,96.190002,91.438545,1422100
