Date,Open,High,Low,Close,Adj Close,Volume
2017-11-29,152.809998,153.610001,152.169998,153.550003,153.550003,5098700
2017-11-30,153.649994,154.410004,153.080002,153.970001,153.970001,6500800
2017-12-01,154.399994,155.020004,152.910004,154.759995,154.759995,5567900
2017-12-04,155.960007,156.800003,155.070007,156.460007,156.460007,4664300
2017-12-05,156.449997,156.740005,154.679993,155.350006,155.350006,5068000
2017-12-06,154.100006,156.220001,154.089996,154.100006,154.100006,3410700
2017-12-07,153.589996,154.449997,153.259995,153.570007,153.570007,3771100
2017-12-08,154.979996,155.029999,153.550003,154.809998,154.809998,3520300
2017-12-11,155.460007,155.889999,154.570007,155.410004,155.410004,4102700
2017-12-12,157.300003,157.850006,155.160004,156.740005,156.740005,6321800
2017-12-13,156.600006,156.729996,153.889999,153.910004,153.910004,5661600
2017-12-14,154.600006,155.110001,153.699997,154.000000,154.000000,4637400
2017-12-15,153.610001,153.800003,152.029999,152.500000,152.500000,11279900
2017-12-18,153.589996,154.179993,153.210007,153.330002,153.330002,5092800
2017-12-19,154.050003,154.169998,153.089996,153.229996,153.229996,4116400
2017-12-20,153.649994,153.889999,152.779999,152.949997,152.949997,3785700
2017-12-21,153.169998,153.460007,151.490005,151.500000,151.500000,4153900
2017-12-22,151.820007,153.000000,151.500000,152.500000,152.500000,2990600
2017-12-26,152.509995,153.860001,152.500000,152.830002,152.830002,2479000
2017-12-27,152.949997,153.179993,152.610001,153.130005,153.130005,2149300
2017-12-28,153.199997,154.119995,153.199997,154.039993,154.039993,2669100
2017-12-29,154.169998,154.720001,153.699997,154.119995,154.119995,1501497
